OreM,OreM_prec,OreO,OreO_prec,Fine carica,DataP,Gruppo,Tipo Alimentazione,Olio
1660.0,201.0,829.0,200.0,0.0,2016-10-03,413,ECONGS 20,SHELL - Mysella S5 N
1903.0,243.0,1073.0,244.0,1.0,2016-10-17,413,ECONGS 20,SHELL - Mysella S5 N
21178.0,19275.0,1588.0,1588.0,1.0,2016-11-19,413,ECONGS 20,SHELL - Mysella S5 N
2539.0,-18639.0,61.0,61.0,0.0,2016-11-23,413,ECONGS 20,SHELL - Mysella S5 N
2747.0,208.0,269.0,208.0,0.0,2016-12-06,413,ECONGS 20,SHELL - Mysella S5 N
3007.0,260.0,529.0,260.0,0.0,2016-12-21,413,ECONGS 20,SHELL - Mysella S5 N
3246.0,239.0,768.0,239.0,0.0,2017-01-13,413,ECONGS 20,SHELL - Mysella S5 N
3362.0,116.0,884.0,116.0,1.0,2017-01-20,413,ECONGS 20,SHELL - Mysella S5 N
3726.0,364.0,90.0,90.0,0.0,2017-02-09,413,ECONGS 20,SHELL - Mysella S5 N
4295.0,569.0,608.0,518.0,0.0,2017-03-10,413,ECONGS 20,SHELL - Mysella S5 N
5130.0,835.0,1493.0,885.0,0.0,2017-05-05,413,ECONGS 20,SHELL - Mysella S5 N
5726.0,596.0,2089.0,596.0,1.0,2017-06-12,413,ECONGS 20,SHELL - Mysella S5 N
6688.0,962.0,0.0,0.0,1.0,2017-08-21,413,ECONGS 20,SHELL - Mysella S5 N
6852.0,164.0,1126.0,1126.0,0.0,2017-08-30,413,ECONGS 20,SHELL - Mysella S5 N
7190.0,338.0,1464.0,338.0,1.0,2017-09-19,413,ECONGS 20,SHELL - Mysella S5 N
8133.0,943.0,613.0,613.0,0.0,2017-11-14,413,ECONGS 20,SHELL - Mysella S5 N
8566.0,433.0,1046.0,433.0,0.0,2017-12-11,413,ECONGS 20,SHELL - Mysella S5 N
9001.0,435.0,1481.0,435.0,1.0,2018-01-16,413,ECONGS 20,SHELL - Mysella S5 N
9989.0,988.0,541.0,541.0,0.0,2018-03-14,413,ECONGS 20,SHELL - Mysella S5 N
10607.0,618.0,1222.0,681.0,0.0,2018-04-26,413,ECONGS 20,SHELL - Mysella S5 N
10909.0,302.0,1460.0,238.0,1.0,2018-05-14,413,ECONGS 20,SHELL - Mysella S5 N
12185.0,1276.0,684.0,684.0,0.0,2018-07-26,413,ECONGS 20,SHELL - Mysella S5 N
12818.0,633.0,1300.0,616.0,0.0,2018-09-14,413,ECONGS 20,SHELL - Mysella S5 N
13319.0,501.0,1818.0,518.0,1.0,2018-10-13,413,ECONGS 20,SHELL - Mysella S5 N
14216.0,897.0,897.0,897.0,0.0,2018-12-07,413,ECONGS 20,SHELL - Mysella S5 N
14800.0,584.0,1481.0,584.0,1.0,2019-01-23,413,ECONGS 20,SHELL - Mysella S5 N
15644.0,844.0,415.0,415.0,0.0,2019-03-13,413,ECONGS 20,SHELL - Mysella S5 N
16594.0,950.0,1365.0,950.0,1.0,2019-05-16,413,ECONGS 20,SHELL - Mysella S5 N
18285.0,1691.0,1041.0,1041.0,0.0,2019-09-05,413,ECONGS 20,SHELL - Mysella S5 N
18915.0,630.0,1671.0,630.0,0.0,2019-10-14,413,ECONGS 20,SHELL - Mysella S5 N
19133.0,218.0,1889.0,218.0,0.0,2019-10-25,413,ECONGS 20,SHELL - Mysella S5 N
19613.0,480.0,2369.0,480.0,1.0,2019-11-25,413,ECONGS 20,SHELL - Mysella S5 N
20134.0,521.0,984.0,984.0,,2020-01-09,413,ECONGS 20,PETRO-CANADA - Sentron LD 8000
535.0,535.0,535.0,535.0,0.0,2016-09-21,414,ECONGS 20,SHELL - Mysella S5 N
1077.0,542.0,1077.0,542.0,0.0,2016-09-22,414,ECONGS 20,SHELL - Mysella S5 N
1210.0,133.0,1210.0,133.0,1.0,2016-09-30,414,ECONGS 20,SHELL - Mysella S5 N
1436.0,226.0,226.0,226.0,1.0,2016-10-13,414,ECONGS 20,SHELL - Mysella S5 N
1813.0,377.0,1813.0,1813.0,1.0,2016-11-02,414,ECONGS 20,SHELL - Mysella S5 N
2198.0,385.0,381.0,381.0,0.0,2016-11-23,414,ECONGS 20,SHELL - Mysella S5 N
2397.0,199.0,580.0,199.0,0.0,2016-12-05,414,ECONGS 20,SHELL - Mysella S5 N
2653.0,256.0,863.0,283.0,0.0,2016-12-16,414,ECONGS 20,SHELL - Mysella S5 N
3215.0,562.0,1393.0,530.0,0.0,2017-01-23,414,ECONGS 20,SHELL - Mysella S5 N
3620.0,405.0,1803.0,410.0,1.0,2017-02-13,414,ECONGS 20,SHELL - Mysella S5 N
4240.0,620.0,620.0,620.0,0.0,2017-03-16,414,ECONGS 20,SHELL - Mysella S5 N
4641.0,401.0,1021.0,401.0,0.0,2017-04-03,414,ECONGS 20,SHELL - Mysella S5 N
5401.0,760.0,1781.0,760.0,1.0,2017-04-18,414,ECONGS 20,SHELL - Mysella S5 N
4961.0,-440.0,1341.0,1341.0,0.0,2017-04-21,414,ECONGS 20,SHELL - Mysella S5 N
5914.0,953.0,490.0,-851.0,0.0,2017-06-12,414,ECONGS 20,SHELL - Mysella S5 N
6450.0,536.0,1026.0,536.0,0.0,2017-07-08,414,ECONGS 20,SHELL - Mysella S5 N
7342.0,892.0,1918.0,892.0,1.0,2017-08-18,414,ECONGS 20,SHELL - Mysella S5 N
7672.0,330.0,329.0,329.0,0.0,2017-09-01,414,ECONGS 20,SHELL - Mysella S5 N
8072.0,400.0,729.0,400.0,0.0,2017-09-18,414,ECONGS 20,SHELL - Mysella S5 N
8656.0,584.0,1313.0,584.0,0.0,2017-10-13,414,ECONGS 20,SHELL - Mysella S5 N
9455.0,799.0,2112.0,799.0,1.0,2017-11-17,414,ECONGS 20,SHELL - Mysella S5 N
9812.0,357.0,357.0,357.0,0.0,2017-12-05,414,ECONGS 20,SHELL - Mysella S5 N
10170.0,358.0,715.0,358.0,0.0,2017-12-22,414,ECONGS 20,SHELL - Mysella S5 N
10650.0,480.0,1195.0,480.0,1.0,2018-01-15,414,ECONGS 20,SHELL - Mysella S5 N
11366.0,716.0,1554.0,1554.0,1.0,2018-02-16,414,ECONGS 20,SHELL - Mysella S5 N
11541.0,175.0,175.0,175.0,0.0,2018-02-26,414,ECONGS 20,SHELL - Mysella S5 N
12147.0,606.0,781.0,606.0,0.0,2018-03-23,414,ECONGS 20,SHELL - Mysella S5 N
13053.0,906.0,1687.0,906.0,1.0,2018-05-04,414,ECONGS 20,SHELL - Mysella S5 N
13607.0,554.0,228.0,228.0,0.0,2018-05-28,414,ECONGS 20,SHELL - Mysella S5 N
14023.0,416.0,644.0,416.0,0.0,2018-06-20,414,ECONGS 20,SHELL - Mysella S5 N
14597.0,574.0,1218.0,574.0,0.0,2018-07-11,414,ECONGS 20,SHELL - Mysella S5 N
15437.0,840.0,2059.0,841.0,1.0,2018-07-17,414,ECONGS 20,SHELL - Mysella S5 N
15807.0,370.0,369.0,369.0,0.0,2018-09-04,414,ECONGS 20,SHELL - Mysella S5 N
16291.0,484.0,854.0,485.0,0.0,2018-09-24,414,ECONGS 20,SHELL - Mysella S5 N
16789.0,498.0,1352.0,498.0,0.0,2018-10-19,414,ECONGS 20,SHELL - Mysella S5 N
17193.0,404.0,1756.0,404.0,1.0,2018-11-09,414,ECONGS 20,SHELL - Mysella S5 N
18546.0,1353.0,1353.0,1353.0,1.0,2019-01-16,414,ECONGS 20,SHELL - Mysella S5 N
19251.0,705.0,559.0,559.0,0.0,2019-02-19,414,ECONGS 20,SHELL - Mysella S5 N
19747.0,496.0,1055.0,496.0,0.0,2019-03-15,414,ECONGS 20,SHELL - Mysella S5 N
20460.0,713.0,1768.0,713.0,1.0,2019-04-16,414,ECONGS 20,SHELL - Mysella S5 N
20886.0,426.0,396.0,396.0,0.0,2019-05-10,414,ECONGS 20,SHELL - Mysella S5 N
21408.0,522.0,918.0,522.0,0.0,2019-06-06,414,ECONGS 20,SHELL - Mysella S5 N
21898.0,490.0,1407.0,489.0,1.0,2019-06-28,414,ECONGS 20,SHELL - Mysella S5 N
22341.0,443.0,452.0,452.0,0.0,2019-07-17,414,ECONGS 20,SHELL - Mysella S5 N
22788.0,447.0,899.0,447.0,0.0,2019-08-05,414,ECONGS 20,SHELL - Mysella S5 N
23632.0,844.0,1743.0,844.0,1.0,2019-09-18,414,ECONGS 20,SHELL - Mysella S5 N
24296.0,664.0,664.0,664.0,0.0,2019-10-23,414,ECONGS 20,SHELL - Mysella S5 N
24623.0,327.0,991.0,327.0,0.0,2019-11-06,414,ECONGS 20,SHELL - Mysella S5 N
25039.0,416.0,1404.0,413.0,0.0,2019-11-27,414,ECONGS 20,SHELL - Mysella S5 N
25520.0,481.0,1888.0,484.0,1.0,2019-12-18,414,ECONGS 20,SHELL - Mysella S5 N
26027.0,507.0,507.0,507.0,0.0,2020-01-10,414,ECONGS 20,SHELL - Mysella S5 N
26442.0,415.0,922.0,415.0,0.0,2020-01-29,414,ECONGS 20,SHELL - Mysella S5 N
26735.0,293.0,1215.0,293.0,,2020-02-12,414,ECONGS 20,SHELL - Mysella S5 N
172.0,172.0,172.0,172.0,0.0,2016-08-18,415,ECOBIO 10,SHELL - Mysella S5 S
1100.0,928.0,1100.0,928.0,1.0,2016-12-28,415,ECOBIO 10,(MYS S5S)
1700.0,600.0,550.0,550.0,0.0,2017-02-10,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
2247.0,547.0,1097.0,547.0,0.0,2017-02-23,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
2247.0,547.0,1247.0,697.0,0.0,2017-02-23,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
2800.0,553.0,1600.0,503.0,1.0,2017-04-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
3653.0,1406.0,800.0,-297.0,0.0,2017-04-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
4298.0,645.0,1450.0,650.0,0.0,2017-05-30,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
4940.0,642.0,2098.0,648.0,1.0,2017-06-20,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
5533.0,593.0,571.0,571.0,0.0,2017-07-12,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
6127.0,594.0,1334.0,763.0,0.0,2017-08-04,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
6653.0,526.0,1691.0,357.0,0.0,2017-08-30,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
7081.0,428.0,2118.0,427.0,1.0,2017-09-22,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
7958.0,877.0,547.0,547.0,0.0,2017-10-24,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
8779.0,821.0,1350.0,803.0,0.0,2017-11-29,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
9012.0,233.0,1583.0,233.0,1.0,2017-12-05,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
11046.0,2034.0,1063.0,1063.0,0.0,2018-03-06,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
11555.0,509.0,1573.0,510.0,0.0,2018-03-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
11931.0,376.0,1950.0,377.0,1.0,2018-04-10,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
13178.0,1247.0,582.0,582.0,0.0,2018-06-04,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
13725.0,547.0,1131.0,549.0,0.0,2018-06-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
14662.0,937.0,2066.0,935.0,1.0,2018-08-06,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
16322.0,1660.0,1116.0,1116.0,0.0,2018-10-16,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
17243.0,921.0,2037.0,921.0,0.0,2018-11-26,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
17589.0,346.0,2383.0,346.0,0.0,2018-12-10,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
17830.0,241.0,2624.0,241.0,1.0,2018-12-21,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
19561.0,1731.0,650.0,650.0,0.0,2019-02-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
21208.0,1647.0,2297.0,1647.0,1.0,2019-03-08,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
0.0,-21208.0,1311.0,1311.0,0.0,2019-03-27,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
21749.0,21749.0,540.0,-771.0,,2019-05-31,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
,0.0,,0.0,,,415,ECOBIO 10,PETRO-CANADA - Sentron CG 40
513.0,513.0,513.0,513.0,0.0,2017-08-31,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
513.0,513.0,513.0,513.0,0.0,2017-08-31,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
1100.0,587.0,1100.0,587.0,0.0,2017-09-25,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
1100.0,587.0,1100.0,587.0,0.0,2017-09-25,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
1580.0,480.0,1580.0,480.0,0.0,2017-10-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
0.0,-1100.0,1580.0,480.0,0.0,2017-10-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
0.0,-1100.0,1580.0,480.0,0.0,2017-10-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
1888.0,308.0,1888.0,308.0,0.0,2017-10-20,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
1888.0,308.0,1888.0,308.0,0.0,2017-10-20,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
2514.0,626.0,2514.0,626.0,0.0,2017-11-26,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
2514.0,626.0,2514.0,626.0,0.0,2017-11-26,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
2870.0,356.0,2870.0,356.0,0.0,2017-11-30,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
3210.0,340.0,3210.0,340.0,0.0,2018-01-03,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
3710.0,500.0,3710.0,500.0,1.0,2018-01-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
4907.0,1197.0,1197.0,1197.0,0.0,2018-03-06,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
4907.0,1197.0,1197.0,1197.0,0.0,2018-03-06,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
4907.0,1197.0,1197.0,1197.0,0.0,2018-03-06,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
4907.0,1197.0,1197.0,1197.0,0.0,2018-03-06,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5379.0,472.0,1670.0,473.0,0.0,2018-03-15,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5872.0,493.0,2162.0,492.0,0.0,2018-04-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5872.0,493.0,2162.0,492.0,0.0,2018-04-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5872.0,493.0,2162.0,492.0,0.0,2018-04-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5872.0,493.0,2162.0,492.0,0.0,2018-04-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
5872.0,493.0,2162.0,492.0,0.0,2018-04-16,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6322.0,450.0,2610.0,448.0,0.0,2018-04-24,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6898.0,576.0,3188.0,578.0,0.0,2018-06-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6898.0,576.0,3188.0,578.0,0.0,2018-06-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6898.0,576.0,3188.0,578.0,0.0,2018-06-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6898.0,576.0,3188.0,578.0,1.0,2018-06-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
6898.0,576.0,3188.0,578.0,0.0,2018-06-04,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
7399.0,501.0,164.0,-3024.0,0.0,2018-06-15,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
7399.0,501.0,164.0,-3024.0,0.0,2018-06-15,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
7399.0,501.0,164.0,-3024.0,0.0,2018-06-15,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
7895.0,496.0,660.0,496.0,0.0,2018-06-29,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
8398.0,503.0,1163.0,503.0,0.0,2018-07-20,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
9352.0,954.0,2117.0,954.0,0.0,2018-08-29,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
9850.0,498.0,2598.0,481.0,0.0,2018-09-19,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
10520.0,670.0,3285.0,687.0,1.0,2018-10-17,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
8200.0,-2320.0,965.0,965.0,0.0,2018-12-12,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
12994.0,4794.0,2256.0,1291.0,1.0,2019-01-29,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
13480.0,486.0,3024.0,3024.0,1.0,2019-02-19,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
14030.0,550.0,3310.0,3310.0,1.0,2019-03-13,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
15525.0,1495.0,1000.0,1000.0,0.0,2019-05-14,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
16605.0,1080.0,2080.0,1080.0,0.0,2019-06-25,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
17400.0,795.0,2880.0,800.0,1.0,2019-08-03,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
18994.0,1594.0,1150.0,1150.0,0.0,2019-10-08,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
19990.0,996.0,2146.0,996.0,0.0,2019-11-19,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
20492.0,502.0,2648.0,502.0,0.0,2019-12-10,416,ECOBIO 10,ADDINOL - MG 40 Extra-Plus
2868.0,2868.0,2610.0,2610.0,1.0,2018-04-30,417,ECOBIO 5,MOBIL - Pegasus 710
3443.0,575.0,833.0,833.0,,2018-05-24,417,ECOBIO 5,MOBIL - Pegasus 710
874.0,874.0,874.0,874.0,0.0,2017-02-20,418,ECONGS 9,SHELL - Mysella S5 N
0.0,-874.0,1000.0,126.0,0.0,2017-02-28,418,ECONGS 9,SHELL - Mysella S5 N
1112.0,1112.0,1112.0,112.0,1.0,2017-03-06,418,ECONGS 9,SHELL - Mysella S5 N
1531.0,419.0,420.0,420.0,0.0,2017-03-29,418,ECONGS 9,SHELL - Mysella S5 N
1705.0,174.0,593.0,173.0,0.0,2017-04-12,418,ECONGS 9,SHELL - Mysella S5 N
2081.0,376.0,969.0,376.0,0.0,2017-05-04,418,ECONGS 9,SHELL - Mysella S5 N
2515.0,434.0,1403.0,434.0,1.0,2017-05-17,418,ECONGS 9,SHELL - Mysella S5 N
3939.0,1424.0,1200.0,1200.0,1.0,2017-09-25,418,ECONGS 9,SHELL - Mysella S5 N
5434.0,1495.0,564.0,564.0,0.0,2017-12-28,418,ECONGS 9,SHELL - Mysella S5 N
5469.0,35.0,599.0,35.0,0.0,2018-01-09,418,ECONGS 9,SHELL - Mysella S5 N
6317.0,848.0,1445.0,846.0,0.0,2018-02-28,418,ECONGS 9,SHELL - Mysella S5 N
6770.0,453.0,1900.0,455.0,1.0,2018-03-24,418,ECONGS 9,SHELL - Mysella S5 N
7639.0,869.0,869.0,869.0,0.0,2018-05-17,418,ECONGS 9,SHELL - Mysella S5 N
8069.0,430.0,1300.0,431.0,0.0,2018-06-11,418,ECONGS 9,SHELL - Mysella S5 N
8661.0,592.0,1891.0,591.0,1.0,2018-07-16,418,ECONGS 9,SHELL - Mysella S5 N
9705.0,1044.0,1044.0,1044.0,0.0,2018-10-17,418,ECONGS 9,SHELL - Mysella S5 N
10460.0,755.0,1800.0,756.0,0.0,2018-12-05,418,ECONGS 9,SHELL - Mysella S5 N
10750.0,290.0,2089.0,289.0,1.0,2018-12-27,418,ECONGS 9,SHELL - Mysella S5 N
11265.0,515.0,515.0,515.0,0.0,2019-02-07,418,ECONGS 9,SHELL - Mysella S5 N
12158.0,893.0,1408.0,893.0,1.0,2019-03-29,418,ECONGS 9,SHELL - Mysella S5 N
11945.0,-213.0,2195.0,2195.0,0.0,2019-05-18,418,ECONGS 9,SHELL - Mysella S5 N
13888.0,1943.0,943.0,-1252.0,0.0,2019-07-13,418,ECONGS 9,SHELL - Mysella S5 N
14952.0,1064.0,2000.0,1057.0,1.0,2019-10-19,418,ECONGS 9,SHELL - Mysella S5 N
16152.0,1200.0,1200.0,1200.0,,2020-01-21,418,ECONGS 9,SHELL - Mysella S5 N
7916.0,7916.0,1137.0,1137.0,0.0,2017-11-07,419,ECOBIO 10,SHELL - Mysella S5 S
8856.0,940.0,2077.0,940.0,0.0,2017-12-19,419,ECOBIO 10,SHELL - Mysella S5 S
9757.0,901.0,2978.0,901.0,1.0,2018-01-26,419,ECOBIO 10,SHELL - Mysella S5 S
11398.0,1641.0,860.0,860.0,0.0,2018-05-09,419,ECOBIO 10,SHELL - Mysella S5 S
12076.0,678.0,1538.0,678.0,0.0,2018-06-07,419,ECOBIO 10,SHELL - Mysella S5 S
13062.0,986.0,2524.0,986.0,0.0,2018-07-24,419,ECOBIO 10,SHELL - Mysella S5 S
14134.0,1072.0,3596.0,1072.0,1.0,2018-09-04,419,ECOBIO 10,SHELL - Mysella S5 S
14644.0,510.0,100.0,100.0,1.0,2018-10-04,419,ECOBIO 10,SHELL - Mysella S5 S
16667.0,2023.0,1248.0,1248.0,1.0,2019-01-21,419,ECOBIO 10,SHELL - Mysella S5 S
17333.0,666.0,582.0,582.0,0.0,2019-02-18,419,ECOBIO 10,SHELL - Mysella S5 S
18035.0,702.0,1321.0,739.0,1.0,2019-03-20,419,ECOBIO 10,SHELL - Mysella S5 S
20858.0,2823.0,2280.0,2280.0,1.0,2019-07-19,419,ECOBIO 10,SHELL - Mysella S5 S
22767.0,1909.0,1651.0,1651.0,,2019-10-08,419,ECOBIO 10,SHELL - Mysella S5 S
518.0,518.0,518.0,518.0,1.0,2016-12-07,420,ECOBIO 9,SHELL - Mysella S5 S
518.0,0.0,518.0,518.0,0.0,2017-02-21,420,ECOBIO 9,SHELL - Mysella S5 S
518.0,0.0,518.0,0.0,0.0,2017-04-13,420,ECOBIO 9,SHELL - Mysella S5 S
5200.0,4682.0,912.0,394.0,0.0,2017-10-30,420,ECOBIO 9,Q8 - Mahler G5
5713.0,513.0,1425.0,513.0,0.0,2017-11-27,420,ECOBIO 9,Q8 - Mahler G5
6213.0,500.0,1925.0,500.0,0.0,2017-12-20,420,ECOBIO 9,Q8 - Mahler G5
6713.0,500.0,2425.0,500.0,0.0,2018-01-12,420,ECOBIO 9,Q8 - Mahler G5
7179.0,466.0,2891.0,466.0,0.0,2018-02-02,420,ECOBIO 9,Q8 - Mahler G5
7420.0,241.0,3132.0,241.0,1.0,2018-02-12,420,ECOBIO 9,Q8 - Mahler G5
7935.0,515.0,515.0,515.0,0.0,2018-03-06,420,ECOBIO 9,Q8 - Mahler G5
8423.0,488.0,1003.0,488.0,0.0,2018-04-01,420,ECOBIO 9,Q8 - Mahler G5
8922.0,499.0,1500.0,497.0,0.0,2018-08-20,420,ECOBIO 9,Q8 - Mahler G5
9437.0,515.0,2017.0,517.0,1.0,2018-09-21,420,ECOBIO 9,Q8 - Mahler G5
9596.0,159.0,1.0,1.0,0.0,2018-10-12,420,ECOBIO 9,Q8 - Mahler G5
10054.0,458.0,459.0,458.0,0.0,2018-11-14,420,ECOBIO 9,Q8 - Mahler G5
10575.0,521.0,980.0,521.0,0.0,2019-02-04,420,ECOBIO 9,Q8 - Mahler G5
11080.0,505.0,1485.0,505.0,0.0,2019-03-01,420,ECOBIO 9,Q8 - Mahler G5
11467.0,387.0,1872.0,387.0,1.0,2019-04-02,420,ECOBIO 9,Q8 - Mahler G5
11975.0,508.0,508.0,508.0,0.0,2019-06-10,420,ECOBIO 9,Q8 - Mahler G5
12551.0,576.0,1084.0,576.0,0.0,2019-08-12,420,ECOBIO 9,Q8 - Mahler G5
13062.0,511.0,1595.0,511.0,1.0,2019-09-04,420,ECOBIO 9,Q8 - Mahler G5
13302.0,240.0,2.0,2.0,0.0,2019-09-18,420,ECOBIO 9,Q8 - Mahler G5
13803.0,501.0,503.0,501.0,,2019-10-09,420,ECOBIO 9,Q8 - Mahler G5
7524.0,7524.0,5917.0,5917.0,1.0,2017-11-05,421,ECOBIO 10,SHELL - Mysella S5 S
8841.0,1317.0,727.0,727.0,0.0,2018-01-15,421,ECOBIO 10,SHELL - Mysella S5 S
9755.0,914.0,1641.0,914.0,0.0,2018-02-28,421,ECOBIO 10,SHELL - Mysella S5 S
10488.0,733.0,2374.0,733.0,1.0,2018-04-04,421,ECOBIO 10,SHELL - Mysella S5 S
11821.0,1333.0,762.0,762.0,0.0,2018-06-01,421,ECOBIO 10,SHELL - Mysella S5 S
12433.0,612.0,1471.0,709.0,1.0,2018-07-04,421,ECOBIO 10,SHELL - Mysella S5 S
14698.0,2265.0,706.0,706.0,1.0,2018-08-24,421,ECOBIO 10,SHELL - Mysella S5 S
14423.0,-275.0,1430.0,1430.0,0.0,2018-09-24,421,ECOBIO 10,SHELL - Mysella S5 S
15585.0,1162.0,704.0,-726.0,1.0,2018-11-14,421,ECOBIO 10,SHELL - Mysella S5 S
16787.0,1202.0,713.0,713.0,0.0,2019-01-02,421,ECOBIO 10,SHELL - Mysella S5 S
17548.0,761.0,1474.0,761.0,1.0,2019-02-02,421,ECOBIO 10,SHELL - Mysella S5 S
18622.0,1074.0,765.0,765.0,0.0,2019-03-21,421,ECOBIO 10,SHELL - Mysella S5 S
19343.0,721.0,1485.0,720.0,1.0,2019-04-23,421,ECOBIO 10,SHELL - Mysella S5 S
20316.0,973.0,710.0,710.0,0.0,2019-06-05,421,ECOBIO 10,SHELL - Mysella S5 S
21043.0,727.0,1437.0,727.0,1.0,2019-07-08,421,ECOBIO 10,SHELL - Mysella S5 S
22144.0,1101.0,709.0,709.0,0.0,2019-08-23,421,ECOBIO 10,SHELL - Mysella S5 S
22857.0,713.0,1422.0,713.0,0.0,2019-09-24,421,ECOBIO 10,SHELL - Mysella S5 S
23219.0,362.0,1784.0,362.0,,2019-10-14,421,ECOBIO 10,SHELL - Mysella S5 S
429.0,429.0,429.0,429.0,0.0,2015-12-21,422,ECOBIO 10,SHELL - Mysella S5 S
811.0,382.0,811.0,382.0,0.0,2016-01-06,422,ECOBIO 10,SHELL - Mysella S5 N
1263.0,452.0,1263.0,452.0,0.0,2016-01-25,422,ECOBIO 10,SHELL - Mysella S5 S
1561.0,298.0,1561.0,298.0,0.0,2016-02-08,422,ECOBIO 10,SHELL - Mysella S5 S
1770.0,209.0,1770.0,209.0,0.0,2016-02-17,422,ECOBIO 10,SHELL - Mysella S5 S
1983.0,213.0,1885.0,115.0,1.0,2016-02-26,422,ECOBIO 10,SHELL - Mysella S5 S
2622.0,639.0,565.0,565.0,0.0,2016-03-21,422,ECOBIO 10,SHELL - Mysella S5 S
2971.0,349.0,984.0,419.0,0.0,2016-04-08,422,ECOBIO 10,SHELL - Mysella S5 S
