Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
13.7,3.3,1.4,5.899642739296736,9.6,4.5,4.0,0.1,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,2.8,2.2,5.31091354712084,11.6,6.4,4.0,0.1,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0
13.6,5.0,0.8,6.67678101777057,7.0,3.0,5.0,0.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.4,4.8,1.0,6.565979091459969,7.6,3.9,5.0,0.1,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.9,3.3,1.3,5.918723924162637,8.9,3.7,5.0,0.1,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.1,2.7,2.1,5.279361968886494,10.1,3.0,5.0,0.1,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,1.8,2.6,4.77996430148771,9.7,2.5,4.0,0.1,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
13.8,4.4,1.4,6.206531889386751,6.8,3.0,3.0,0.1,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.1,3.1,1.5,5.768402409359464,8.8,4.7,3.0,0.1,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,4.4,2.4,5.6005679803598225,10.8,5.5,4.0,0.1,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,5.0,1.2,6.56659715028626,4.2,2.0,3.0,0.1,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
13.7,4.1,1.3,6.256582187260646,4.7,2.3,4.0,0.1,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,4.0,1.8,5.83104716652381,7.7,2.5,4.0,0.1,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
13.3,5.5,1.1,6.7715458020221,3.4,1.0,4.0,0.1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.7,5.0,1.1,6.5200783360623795,5.8,1.8,4.0,0.1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
13.5,4.2,1.6,6.052024702397123,7.7,2.1,4.0,0.1,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
13.4,4.7,1.4,6.317785516005555,6.2,1.2,3.0,0.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.7,2.8,2.5,5.137693469966523,10.5,2.3,5.0,0.1,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,4.6,1.1,6.4316012001839615,5.9,1.0,4.0,0.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.8,2.7,2.4,5.13866060566783,10.8,2.4,4.0,0.1,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
13.4,4.9,1.15,6.4,3.1,0.0,13.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,4.3,1.26,6.4,6.0,2.3,12.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0
13.8,3.7,1.43,6.3,8.4,3.7,12.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0
14.4,4.3,1.11,7.0,3.5,0.5,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.7,3.7,1.46,6.6,6.8,2.8,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.4,1.25,5.9,8.9,4.4,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
13.9,4.2,1.41,6.4,6.5,3.7,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,3.3,1.63,6.4,10.0,5.9,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,3.0,1.85,5.2,11.4,6.9,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
14.1,2.6,2.04,5.9,12.5,7.6,1.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0
13.5,5.0,1.16,7.1,4.0,2.4,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
13.8,4.5,1.33,6.6,6.9,4.6,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,3.9,1.41,6.2,10.2,6.4,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0
14.3,3.0,1.86,5.5,13.5,6.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
14.3,3.1,2.02,5.0,12.7,5.3,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0
13.7,4.2,2.65,6.2,6.7,2.8,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0
14.2,3.5,1.7,5.5,10.2,4.7,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0
14.2,3.2,1.8,5.0,11.0,5.1,0.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0
14.2,3.0,1.91,5.2,11.9,5.6,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0
14.5,3.0,1.86,4.8,12.9,5.9,1.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
13.9,4.7,1.31,6.6,5.6,2.3,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,4.0,1.46,6.1,8.9,4.4,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,3.4,1.79,6.2,11.2,5.3,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.3,2.9,2.07,5.2,13.5,6.2,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.1,4.5,1.26,6.3,6.1,2.3,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.9,2.62,5.0,12.9,6.1,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
14.0,4.6,1.36,6.0,4.5,1.6,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0
14.0,4.0,1.43,6.3,6.2,2.6,0.0,0.0,3.0,9.0,4.0,1.0,6.0,1.0,0.0,0.0
14.1,3.4,1.64,5.6,8.1,3.6,0.0,0.0,2.0,10.0,3.0,1.0,8.0,0.0,0.0,0.0
14.0,3.2,2.04,5.4,10.4,4.7,1.0,0.0,2.0,10.0,4.0,1.0,5.0,1.0,0.0,0.0
14.2,4.0,1.42,6.0,7.6,4.3,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
14.2,3.1,1.7,5.1,10.0,4.4,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.2,3.6,1.53,5.9,11.0,1.3,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.3,3.0,1.61,5.3,11.3,5.1,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
14.5,2.6,1.9,5.0,13.2,5.9,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.1,4.5,1.16,6.7,5.9,2.1,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.4,1.6,5.9,9.3,4.2,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.8,1.57,5.4,11.9,5.8,2.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0
13.7,7.0,0.2,7.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.7,6.0,0.5,6.4,6.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0
14.0,5.4,0.3,6.1,8.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0
13.9,4.8,1.0,6.1,8.0,1.0,2.0,0.0,0.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0
14.2,4.2,0.8,6.1,10.0,1.0,4.0,0.0,2.0,10.0,7.0,1.0,3.0,1.0,1.0,1.0
13.5,7.1,0.2,7.2,3.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
13.7,6.5,0.1,6.6,7.0,1.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0
13.9,6.0,0.6,6.6,6.0,1.0,3.0,0.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0
14.3,4.3,1.0,6.0,10.0,1.0,2.0,0.0,1.0,7.0,5.0,1.0,3.0,1.0,1.0,0.0
14.4,4.3,0.9,5.9,10.0,1.0,3.0,0.0,1.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0
13.3,7.9,0.0,7.7,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
13.2,7.7,0.0,7.5,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
13.4,7.3,0.2,7.1,3.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
13.6,6.4,0.6,6.6,5.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
13.8,5.9,0.5,6.3,6.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
13.7,6.8,2.0,6.6,3.3,0.36,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
13.8,6.1,2.7,5.7,5.8,0.81,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
13.8,5.0,2.6,5.2,7.6,1.07,0.0,0.0,1.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0
14.0,4.0,2.7,4.6,7.7,0.77,3.0,0.00043099522538234125,3.0,6.0,4.0,1.0,2.0,0.0,2.0,0.0
14.0,3.4,2.5,4.2,9.2,1.14,2.0,0.0,2.0,6.0,4.0,1.0,3.0,0.0,1.0,0.0
14.1,3.6,2.8,6.2,10.1,1.14,1.0,0.0,2.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0
13.2,6.8,1.6,7.6,4.4,0.29,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
13.6,6.3,2.3,5.6,5.3,0.75,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
13.7,5.1,2.7,5.1,10.8,0.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
13.9,4.6,2.1,6.2,9.2,1.42,3.0,0.0,1.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0
13.9,3.6,1.7,6.3,10.0,1.6,1.0,0.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0
15.5,6.2,3.96,6.2,11.3,10.6,2.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
14.6,7.8,2.46,7.3,15.4,11.8,2.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0
14.9,7.0,2.68,6.5,7.9,7.9,3.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0
14.9,7.4,2.97,5.6,8.8,8.5,1.0,0.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0,1.0
15.1,6.9,3.53,6.4,10.9,13.6,2.0,0.0,2.0,8.0,2.0,0.0,4.0,0.0,0.0,1.0
13.9,8.1,2.15,7.7,3.5,3.1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.2,8.1,1.68,7.3,6.0,5.5,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,5.3,1.59,6.7,7.8,4.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.7,5.2,1.56,6.9,6.2,3.2,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.5,4.7,1.31,6.8,2.8,0.8,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.0,4.3,1.46,6.0,5.9,3.5,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.9,4.1,1.83,6.0,6.9,4.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.2,3.5,1.7,5.7,9.0,6.1,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.6,4.3,1.32,6.5,2.2,0.6,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.8,4.1,1.42,6.5,4.9,1.8,0.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0
14.1,3.5,1.85,5.9,7.4,4.3,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
14.1,3.1,1.57,5.4,8.5,5.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0
14.0,2.5,1.96,4.8,10.0,5.9,4.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0
13.7,4.4,1.3,5.8,4.1,5.1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,2.8,1.63,5.5830941606939595,9.6,4.6,4.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0
13.8,4.3,1.35,6.246895644470305,4.3,1.2,8.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,3.6,1.61,5.883197397724193,5.8,2.6,8.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
14.2,3.1,1.47,5.6,7.7,3.2,9.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0
14.2,2.5,1.99,5.0,8.9,3.9,11.0,0.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0
14.2,2.3,2.25,5.146795603008815,9.4,4.1,11.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,2.0,2.03,5.171932033071981,10.6,4.6,12.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0
13.8,4.0,1.61,6.032281999892424,4.5,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,3.6,1.65,6.0,5.9,2.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.2,1.51,6.3,7.3,2.8,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,5.7,1.5,6.5,9.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0
15.3,5.3,1.4,6.4,12.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
15.3,6.3,0.9,6.8,13.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
15.6,6.1,1.5,5.9,15.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
15.7,4.1,1.3,5.3,17.0,5.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
15.9,3.5,1.6,4.6,18.0,8.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
14.2,4.1,1.6,5.9,9.8,4.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.6,3.2,1.88,5.2,8.1,4.6,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,2.1,2.11,4.1,11.9,7.3,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.7,4.3,1.46,6.2,6.6,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,3.7,1.72,6.2,7.4,3.3,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,4.5,1.63,6.1,7.8,4.0,1.0,0.0,11.0,5.0,5.0,1.0,2.0,0.0,0.0,1.0
13.9,4.9,1.27,6.6,4.3,1.5,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,4.6,1.36,6.8,5.5,2.3,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.0,4.1,1.74,5.9,7.6,3.9,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
13.8,4.1,1.56,6.0,6.6,2.8,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
13.8,3.6,1.51,6.1,8.0,3.7,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.2,3.0,2.06,5.6,10.8,5.5,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
16.2,4.6,3.5,5.1,9.3,1.8,1.0,-0.03133962361707043,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
15.0,6.1,3.5,5.8,7.2,1.4,1.0,-0.013034477000772288,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.0,5.1,3.1,5.6,2.6,1.0,1.0,-0.014648985632354894,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0
15.6,5.7,2.2,5.9,5.4,1.1,2.0,-0.02493455273326492,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
15.4,6.1,2.4,5.5,5.3,1.3,2.0,-0.0203641739664657,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
15.3,5.9,2.9,5.7,6.6,1.5,2.0,-0.018485198753449533,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
15.5,5.0,4.0,5.6,10.8,3.0,2.0,-0.018131539244064576,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
15.9,3.8,4.0,4.0,18.3,4.3,4.0,-0.020906124065593473,4.0,7.0,5.0,0.0,2.0,0.0,1.0,1.0
14.4,4.1,3.3,4.9,7.6,4.6,1.0,0.002060832023781295,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
14.5,4.1,3.6,4.6,8.5,5.2,1.0,0.0016896180105549219,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.1,4.6,3.2,4.5,8.1,5.0,1.0,0.010314005113913838,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
14.3,4.8,3.4,4.3,7.9,5.0,1.0,0.008558998720220506,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14.3,4.3,2.6,4.9,11.1,10.2,2.0,0.018412903395913366,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14.1,4.6,2.4,4.8,11.0,4.4,1.0,0.008097456394187907,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
14.5,4.3,3.1,5.2,12.2,4.4,1.0,0.00234760903708342,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
14.4,3.0,2.5,4.3,12.3,3.4,1.0,-0.00021452140474154113,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
14.2,4.2,2.4,5.0,11.4,3.8,1.0,0.003864827939895593,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
15.6,4.4,3.27,5.6,13.2,8.6,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.9,3.5,2.45,5.1,15.0,9.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
14.3,4.6,0.0,6.2,17.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
13.8,6.3,1.3,6.5,10.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.4,7.7,0.6,6.9,6.0,1.0,1.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
13.8,5.5,1.5,6.5,10.0,1.0,2.0,0.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0
13.9,5.1,0.6,6.6,9.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0
14.1,4.0,2.0,6.1,11.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
13.9,5.6,1.0,6.1,8.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
14.2,4.4,1.4,6.3,10.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
13.9,6.5,0.9,6.9,9.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
14.1,3.7,1.2,6.5,11.0,2.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
14.0,4.2,1.3,6.0,10.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
14.1,4.1,1.5,5.8,10.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.7,4.8,0.7,6.2,8.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
14.0,3.7,1.1,5.4,10.0,2.0,2.0,0.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0
13.7,5.9,0.3,6.8,7.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0
13.8,4.3,0.8,6.1,9.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
13.6,5.5,0.3,6.6,7.0,1.0,3.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
13.8,5.8,0.6,6.6,6.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0
14.2,5.5,0.7,6.4,8.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.9,4.9,0.5,6.6,7.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
14.1,4.3,0.7,6.1,9.0,3.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
13.8,5.4,0.7,6.5,4.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
14.1,5.2,0.1,7.1,7.0,2.0,115.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0
14.1,4.2,1.48,6.058046364622372,7.0,2.9,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.5,1.71,5.69315696812242,9.5,4.4,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0
14.1,3.3,1.67,6.3,7.8,3.4,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,3.4,2.07,6.1,9.8,6.4,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.4,3.0,2.18,5.8,10.9,8.6,1.0,0.1,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
14.6,9.2,1.16,7.8,7.0,0.0,1.0,-0.00881007004395784,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14.1,8.8,1.35,7.9,2.0,0.0,0.0,-0.002751902476439777,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,6.3,2.1,6.4,0.0,0.0,1.0,-0.005625954247408305,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
14.4,6.4,2.24,6.6,0.0,0.0,2.0,-0.008450213790908045,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0
13.7,4.9,1.91,6.5,0.0,0.0,1.0,0.00012734167217781645,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
13.7,4.2,1.34,6.5,7.1,3.2,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,4.0,1.48,6.5,8.6,4.1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,3.7,1.6,5.6,10.0,4.9,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.8,4.0,1.49,6.5,7.9,4.8,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
13.7,3.6,1.56,5.4,7.6,4.8,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,3.3,1.57,6.2,8.2,5.4,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.6,5.0,1.2,6.5,3.1,1.9,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.5,4.9,1.52,6.7,3.1,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
13.6,4.7,1.42,6.5,5.7,2.8,0.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.0,4.3,1.48,6.6,4.3,1.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.7,4.1,1.48,6.6,7.3,3.2,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.7,5.1,0.89,6.8,5.1,2.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
13.6,4.9,1.39,7.1,4.2,1.3,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.2,3.3,1.48,5.5,8.1,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,4.3,1.52,6.6,5.9,2.1,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,3.4,1.89,5.6239150530931195,9.2,3.8,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14.9,3.4,2.34,5.2,13.9,11.2,0.0,0.1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.5,5.0,1.12,7.1,4.4,1.2,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,4.1,1.64,6.4,8.8,4.5,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.2,3.9,1.57,6.5,9.7,5.1,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
13.6,5.0,1.5,6.6,4.1,1.2,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
13.9,4.9,1.13,6.8,5.1,1.6,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
13.9,4.5,1.29,6.5,7.3,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.2,3.9,1.59,6.0,9.8,4.4,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.9,1.64,6.2,9.9,3.9,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.0,4.0,1.69,6.1,8.1,3.5,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.9,3.4,1.62,6.1,9.7,4.4,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.7,4.7,1.22,6.5,4.1,1.2,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,4.3,1.46,6.2,6.2,2.8,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.3,3.5,1.6,6.0,10.5,5.8,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
