Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
14.0,2.7,2.15,5.4,10.3,4.4,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,2.8,1.57,6.3,9.8,3.6,0.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0
14.2,2.5,1.91,4.7,10.9,4.5,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,1.0
13.9,3.7,1.67,5.9,7.0,2.6,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,3.0,1.92,5.3,9.5,3.7,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.1,2.5,2.04,4.9,10.6,4.5,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0
14.0,3.8,1.62,5.1,6.3,2.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,3.2,1.84,5.6,7.0,2.6,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.0,2.5,2.03,5.2,9.4,3.9,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,2.1,1.95,5.0,11.2,5.5,5.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
13.6,3.7,1.55,5.7,6.9,2.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.0,1.74,5.1,9.0,4.3,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,2.4,1.71,4.9,11.1,5.7,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0
14.1,2.9,1.72,5.7,8.7,4.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
14.1,2.2,2.6,4.8,11.0,5.1,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
14.3,3.4,1.51,6.0,7.8,3.8,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.5,2.1,1.94,5.1,10.2,5.1,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.3,2.3,2.1,4.9,11.7,4.9,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.3,3.4,1.69,5.3,7.4,2.4,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,3.0,1.86,5.2,8.9,3.3,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.4,2.3,1.93,5.2,10.9,4.4,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
13.9,3.0,1.35,5.8,8.0,2.5,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,2.2,2.11,5.0,11.6,4.3,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.1,2.7,2.36,5.5,8.8,3.7,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0
13.9,3.5,1.72,5.5,7.6,4.7,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.4,2.6,1.75,5.2,10.6,6.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
14.1,2.5,1.84,4.8,11.1,5.9,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.4,5.9,1.3,8.1,5.1,0.38,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
13.5,4.4,3.1,5.4,6.6,0.81,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.8,3.6,2.7,5.6,7.2,1.01,0.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0
13.4,5.6,2.7,7.0,5.4,0.44,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
13.5,4.2,2.8,6.8,7.0,0.98,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0
13.6,4.0,2.1,5.6,7.0,1.41,1.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0
13.5,3.4,2.9,4.1,7.7,1.91,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
13.4,5.3,2.0,6.5,4.8,0.43,2.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0
13.4,4.1,1.7,6.6,6.7,1.28,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
13.5,4.0,2.3,5.7,7.3,1.38,2.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
13.0,4.5,2.4,5.6,4.5,0.42,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
13.5,3.9,2.3,6.2,5.6,0.85,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
13.5,3.3,2.5,5.3,10.3,0.85,3.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0
13.3,5.4,3.0,4.9,2.5,0.7,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.1,4.2,3.24,6.1,4.2,1.3,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
13.6,3.5,3.37,4.6,5.3,1.7,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.5,4.8,2.67,6.4,1.6,0.7,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
15.4,4.8,3.48,5.3,20.7,11.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
14.4,1.7,2.51,4.8,17.8,7.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
13.8,0.0,2.9,0.0,11.9,2.2,0.0,0.02844439671918844,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
15.2,5.2,2.3,0.0,9.3,1.7,2.0,0.026876570625611402,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
15.5,4.8,3.2,0.0,10.6,2.5,1.0,0.010168009116453304,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
14.8,6.8,2.1,0.0,4.9,0.6,1.0,0.013104364599688998,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.6,5.4,3.2,5.1,9.8,3.0,2.0,0.013749122448994117,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
14.9,6.2,2.7,5.6,6.0,2.1,1.0,0.007992148380395752,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15.3,4.7,3.5,5.6,9.7,3.0,1.0,0.024533654813908165,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
15.6,4.2,3.7,5.1,12.9,3.9,3.0,0.014958171444491335,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0
15.2,5.7,2.2,5.8,4.6,1.2,2.0,0.030267076527182808,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14.8,4.3,2.9,5.8,9.0,2.3,5.0,0.003773855748288293,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.9,6.5,2.3,6.0,4.0,0.7,1.0,0.0010234562195530468,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.6,4.8,2.6,5.2,7.7,1.7,1.0,0.013075671138517394,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.5,4.9,3.8,4.8,9.7,4.0,6.0,0.0033212734404220448,2.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0
15.0,5.9,3.5,5.6,4.1,1.8,1.0,0.005827696935514907,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
15.6,4.7,2.8,5.3,7.6,2.6,2.0,0.007725460934370395,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
14.7,6.3,2.6,5.4,4.7,1.0,2.0,0.006148934595737931,3.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0
15.0,5.4,3.7,5.3,8.4,2.2,2.0,0.000544863183040715,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
14.8,6.2,2.5,5.8,5.5,1.2,2.0,0.01774183223219579,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.4,4.7,3.1,5.3,9.0,2.7,1.0,0.02776341087062049,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.7,4.8,3.6,5.6,8.2,2.1,1.0,0.03914785917876899,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.6,4.4,3.0,5.3,10.2,2.7,1.0,0.02017883393091153,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
15.6,3.9,3.9,4.7,11.7,3.1,1.0,0.013258007328258334,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
14.9,5.7,3.0,5.5,6.6,1.0,1.0,0.0194498266948417,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.7,4.7,3.0,5.2,10.6,2.6,1.0,0.0029013010199565683,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.0,5.7,3.4,5.5,7.1,1.5,1.0,0.025411780750305615,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.4,4.9,3.9,5.0,10.4,2.9,1.0,0.0034832407283577217,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
14.4,8.0,1.7,6.9,2.0,0.0,1.0,0.008200510566987701,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
14.5,6.2,2.8,5.6,8.5,1.1,1.0,0.004990016324966241,4.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0
15.7,5.0,3.9,4.9,11.7,1.4,2.0,0.008163768087555992,3.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0
14.2,6.5,2.6,6.0,7.1,2.4,1.0,0.013994048623259727,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,5.0,3.1,5.5,9.1,3.5,1.0,0.0008429922718994696,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,6.0,2.0,5.2,3.3,2.1,1.0,0.03826659072941728,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
14.5,4.4,3.5,4.7,7.2,4.8,1.0,0.016028325938763976,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14.5,6.4,2.5,5.8,5.3,3.2,1.0,0.036271046051052275,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
15.2,6.7,2.6,5.1,5.3,2.8,1.0,0.02555737808935003,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
13.6,6.0,2.6,4.8,5.1,2.7,1.0,0.017690741609207257,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
14.3,4.5,2.5,5.0,7.2,3.7,1.0,0.013598157778516444,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
13.7,6.4,1.3,5.5,5.4,1.2,1.0,0.010449647594565561,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13.8,5.8,1.6,5.7,5.3,1.3,1.0,0.02583123517581177,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.7,5.6,2.0,5.5,3.7,1.0,2.0,0.0008741989570616932,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
14.2,3.8,2.5,4.8,7.6,2.1,1.0,0.006723810742826358,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0
14.4,3.4,2.7,4.8,9.3,2.7,1.0,7.65771166296289e-05,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
13.7,5.6,1.7,5.6,5.5,1.5,1.0,0.007566146970259308,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
14.3,4.1,2.4,4.9,8.1,2.5,1.0,0.016375896096789744,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
14.4,3.3,2.5,4.6,8.1,2.9,1.0,0.02453616817488314,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
14.5,4.9,2.5,5.9,7.6,3.3,1.0,0.004527329410138068,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14.0,5.9,1.9,6.6,4.8,0.7,1.0,0.013602230148547423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,2.4,1.53,5.1,9.9,4.3,1.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,2.0,1.81,4.7,10.7,4.7,1.0,0.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,1.8,1.97,5.7,11.3,5.1,1.0,0.0,1.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0
14.0,3.0,1.5,5.2,8.3,3.3,1.0,0.0,2.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
14.1,2.4,1.52,5.2,9.3,4.2,1.0,0.0,1.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0
13.9,2.3,1.6,5.5,10.3,4.8,0.0,0.0,2.0,14.0,3.0,1.0,4.0,0.0,0.0,0.0
14.3,2.0,1.62,4.8,11.2,5.2,1.0,0.0,2.0,17.0,3.0,1.0,4.0,0.0,0.0,1.0
14.3,4.5,1.23,6.7,4.8,2.2,0.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0
14.6,3.5,1.54,5.6,9.0,3.3,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
14.7,3.1,1.7,5.0,11.3,4.1,2.0,0.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0
13.4,4.0,1.2,7.4,7.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
14.2,2.7,1.4,5.2,14.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
14.5,3.3,1.2,5.2,16.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0
14.0,3.3,0.8,6.4,9.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.9,2.4,1.3,5.3,11.0,3.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,4.5,1.38,6.3,6.0,2.9,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.6,1.87,5.4,11.2,5.5,1.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
14.9,2.6,2.14,5.5,14.8,8.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
13.7,4.7,1.41,7.1,6.7,2.5,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,4.8,1.4,5.9,10.5,5.5,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,4.2,1.76,5.5,12.9,7.3,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.3,4.4,1.58,6.4,10.6,7.2,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.0,4.0,1.8,6.2,9.7,6.1,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
13.7,4.7,1.27,6.6,5.2,1.7,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,4.1,1.44,6.8,8.0,3.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.1,4.7,1.27,6.7,5.2,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
14.3,4.4,1.5,5.8,8.2,4.1,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,4.4,1.36,6.7,5.8,2.6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.9,1.68,5.6,8.3,4.1,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
14.0,3.5,1.91,5.8,9.3,4.6,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
14.4,4.6,1.16,6.2,5.6,2.4,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.4,3.7,1.72,5.6,9.4,4.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,4.7,1.34,5.8,7.6,3.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14.6,3.8,1.68,5.3,11.8,6.1,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
14.1,4.2,1.4,6.5,7.2,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.5,1.59,5.9,9.9,4.8,1.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0
14.7,2.2,2.15,4.5,15.0,7.2,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.0,2.1,2.12,4.8,8.7,4.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.5,1.5,2.35,4.0,12.4,5.8,0.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.6,1.1,2.19,4.0,14.6,6.3,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.9,4.6,1.29,6.0,7.8,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.4,3.5,1.68,5.2,11.5,5.9,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.9,2.24,3.9004535091445485,13.9,7.7,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.7,4.3,1.51,6.556547288797239,7.2,2.6,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
14.1,4.6,1.15,5.534033625428858,6.6,2.1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.7,1.67,4.834492476537937,10.6,4.7,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0
14.0,3.3,1.73,5.4,7.9,3.3,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0
14.4,2.6,1.81,5.4,10.6,5.3,2.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
14.5,2.3,2.04,4.874236695327301,11.6,5.7,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0
13.7,4.7,1.38,7.0,6.7,2.9,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,3.8,1.96,6.3,9.7,5.2,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.2,1.81,5.5,11.7,6.7,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
16.0,6.3,2.57,5.8,9.0,3.0,1.0,0.009398355840107476,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,9.0,1.32,7.4,9.0,0.0,2.0,0.008432589405929638,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
14.9,9.7,1.0,7.4,7.0,1.0,0.0,0.0558072358286159,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
14.5,4.4,1.51,7.2,0.0,2.0,0.0,0.04179762289673852,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15.1,8.3,1.71,7.0,8.0,1.0,0.0,0.01353529516685361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,7.4,2.15,6.1,11.0,2.0,0.0,0.0069358713347942875,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14.8,9.5,1.05,7.6,6.0,0.0,0.0,0.028045349233817976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14.6,9.2,1.12,7.2,6.0,0.0,1.0,0.0005110290048904714,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
16.0,6.2,2.71,5.6,13.0,4.0,1.0,0.016484644702007466,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0
14.7,7.7,0.73,7.3,6.0,1.0,1.0,0.005540349819624965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,6.4,2.14,5.9,11.0,5.0,1.0,0.02580888662012611,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,4.3,1.68,6.0,6.1,3.7,1.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
14.6,2.7,2.64,4.9,13.2,6.9,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
14.1,2.4,1.92,4.9,10.7,5.6,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.4,1.4,2.28,4.6,12.3,6.4,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
14.3,2.7,1.94,5.4,12.7,5.6,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.2,2.7,1.94,5.8,11.1,4.9,1.0,0.0,4.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0
13.8,3.9,1.37,5.8,5.5,1.7,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.0,1.74,5.7,9.3,4.6,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.5,2.2,2.11,4.6,13.7,7.5,2.0,0.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0
15.2,1.8,2.35,4.2,14.2,8.4,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.4,2.6,1.83,4.7,12.8,6.5,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.2,4.1,1.58,4.7253942793057195,8.6,3.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.5,1.9,2.02,4.6,13.3,6.2,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
15.5,5.4,3.1,0.0,10.0,2.8,2.0,0.029775360365874207,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.6,4.8,3.4,0.0,12.7,4.0,1.0,0.006618970794538253,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
15.9,5.1,3.3,0.0,14.5,4.4,3.0,0.011921753236123158,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
15.6,3.9,3.9,3.4,13.2,4.7,3.0,0.0004984448765066149,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
16.0,4.4,2.9,4.9,12.5,4.0,1.0,0.01964723135193056,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
15.8,4.2,3.6,5.0,13.5,4.8,2.0,0.034475772917126814,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
15.7,4.9,3.3,5.7,11.1,4.5,1.0,0.016952911390360068,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.6,4.5,3.8,5.5,12.5,5.4,1.0,0.025238771198173655,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15.4,4.2,3.6,5.1,13.4,5.8,2.0,0.013155603374405356,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
15.5,5.0,3.9,5.3,11.7,3.9,1.0,0.0010691611541396398,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,4.4,4.0,4.9,13.8,5.1,3.0,0.043463484437203506,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
16.2,4.2,3.7,5.1,15.0,6.0,1.0,0.016103012074176443,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0
16.4,5.3,3.6,5.1,14.1,7.4,1.0,0.000515188275428195,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
15.0,6.4,3.1,5.3,8.9,1.2,1.0,0.02677858474652965,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
16.5,5.0,2.6,5.2,8.4,3.6,3.0,0.008137301522880195,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
15.9,5.8,2.9,5.6,8.2,2.2,2.0,0.010905306705867765,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
16.3,5.3,3.0,5.2,11.2,3.2,2.0,0.021230689849253716,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
16.0,5.3,3.4,5.5,10.9,3.4,1.0,0.0001894745943249133,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.2,6.1,2.7,5.7,5.7,1.3,1.0,0.0024879332357269387,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
15.5,7.3,2.5,5.9,7.7,1.6,2.0,0.0055710200327610555,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
13.7,8.1,1.7,6.2,0.7,1.5,1.0,0.02116894127006937,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
14.2,6.9,2.4,5.8,4.9,2.0,1.0,0.04042671614257995,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0
13.7,7.0,2.4,5.6,2.0,1.4,1.0,0.014675978182266004,3.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0
14.2,5.7,3.3,5.7,7.4,2.4,1.0,0.012736365612259215,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0
14.6,4.9,3.6,4.7,9.9,2.6,3.0,2.7784866318932054e-05,3.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0
13.7,6.1,2.9,5.6,4.8,2.6,1.0,0.03329806368063344,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.8,6.1,2.8,5.5,5.1,2.8,1.0,0.014896255604988067,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
13.6,6.1,2.3,5.7,2.7,2.0,1.0,0.032299009526740835,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
14.1,4.8,3.0,4.5,6.5,3.6,1.0,0.005772342871615772,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.4,4.4,3.5,4.2,8.2,4.9,2.0,0.00560328656031981,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.8,7.2,1.9,5.4,4.7,2.5,1.0,0.003652875342738703,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
14.1,5.6,2.5,5.3,5.8,3.5,1.0,0.017403674090314902,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14.2,4.6,2.5,5.2,7.3,2.8,1.0,0.017179119543742273,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
13.9,7.1,1.7,6.2,4.5,1.0,1.0,0.012026437773351143,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
14.3,6.3,2.1,5.9,5.7,1.7,1.0,0.011961531548274076,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
14.4,5.3,2.7,5.5,7.9,3.1,1.0,0.003973018236754538,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.7,6.9,1.8,6.5,3.8,1.0,1.0,0.023679774372486893,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.7,6.6,1.9,6.5,4.6,1.1,1.0,0.04689233822073432,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13.9,4.8,2.7,5.4,6.1,1.8,1.0,0.0011363669597956978,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
14.5,3.4,2.5,4.9,8.2,2.8,1.0,0.012962839919262155,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
